"11500","2290","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"11501","2286","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"11502","2286","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"11503","2286","How is a search system used in work task completion?","Article","Journal of Information Science"
"11504","2286","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"11505","2286","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"11506","2291","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"11507","2291","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"11508","2291","How is a search system used in work task completion?","Article","Journal of Information Science"
"11509","2291","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"11510","2291","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"11511","2280","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"11512","2280","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"11513","2280","How is a search system used in work task completion?","Article","Journal of Information Science"
"11514","2280","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"11515","2280","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"11516","2293","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"11517","2293","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"11518","2293","How is a search system used in work task completion?","Article","Journal of Information Science"
"11519","2293","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"11520","2293","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"11521","2284","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"11522","2284","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"11523","2284","How is a search system used in work task completion?","Article","Journal of Information Science"
"11524","2284","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"11525","2284","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"11526","2284","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"11527","2284","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"11528","2284","How is a search system used in work task completion?","Article","Journal of Information Science"
"11529","2284","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"11530","2284","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"11531","2289","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"11532","2289","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"11533","2289","How is a search system used in work task completion?","Article","Journal of Information Science"
